"data for Bass_river(dry)" 
1.0  ! stepsize (days) 
ST1: 13149 time steps 
ST2 
ST3 
*  ! list directed format ok here 
Rain (mm),ET(mm),Runoff (mm/day),Date
2.66875,3.607142857,0.036,23/02/1966
4.81375,3.607142857,0.025,24/02/1966
4.43375,3.607142857,0.03,25/02/1966
1.65375,3.607142857,0.115,26/02/1966
0.09,3.607142857,0.073,27/02/1966
0,3.607142857,0.049,28/02/1966
0,2.903225806,0.036, 1/03/1966
0,2.903225806,0.025, 2/03/1966
0,2.903225806,0.023, 3/03/1966
0,2.903225806,0.021, 4/03/1966
0,2.903225806,0.019, 5/03/1966
0,2.903225806,0.019, 6/03/1966
0,2.903225806,0.019, 7/03/1966
0,2.903225806,0.015, 8/03/1966
0.0125,2.903225806,0.013, 9/03/1966
0.0075,2.903225806,0.013,10/03/1966
0,2.903225806,0.015,11/03/1966
0,2.903225806,0.015,12/03/1966
0,2.903225806,0.016,13/03/1966
0,2.903225806,0.013,14/03/1966
6.26875,2.903225806,0.014,15/03/1966
7.11125,2.903225806,0.017,16/03/1966
7.9975,2.903225806,0.023,17/03/1966
7.9175,2.903225806,0.032,18/03/1966
4.8075,2.903225806,0.036,19/03/1966
7.6525,2.903225806,0.052,20/03/1966
5.145,2.903225806,0.049,21/03/1966
1.37875,2.903225806,0.054,22/03/1966
4.21625,2.903225806,0.047,23/03/1966
3.6375,2.903225806,0.04,24/03/1966
1.20625,2.903225806,0.036,25/03/1966
0.25125,2.903225806,0.034,26/03/1966
0,2.903225806,0.036,27/03/1966
0,2.903225806,0.033,28/03/1966
0,2.903225806,0.028,29/03/1966
0,2.903225806,0.024,30/03/1966
0,2.903225806,0.023,31/03/1966
0,2,0.022, 1/04/1966
0,2,0.021, 2/04/1966
0,2,0.019, 3/04/1966
0,2,0.019, 4/04/1966
0,2,0.017, 5/04/1966
0,2,0.016, 6/04/1966
0,2,0.016, 7/04/1966
1.475,2,0.016, 8/04/1966
0.885,2,0.016, 9/04/1966
0,2,0.018,10/04/1966
0,2,0.018,11/04/1966
0,2,0.017,12/04/1966
0,2,0.016,13/04/1966
0,2,0.015,14/04/1966
0.0125,2,0.013,15/04/1966
0.0075,2,0.013,16/04/1966
0,2,0.013,17/04/1966
0,2,0.013,18/04/1966
0,2,0.013,19/04/1966
0,2,0.013,20/04/1966
8.4375,2,0.012,21/04/1966
6.18125,2,0.015,22/04/1966
1.28375,2,0.018,23/04/1966
0.3675,2,0.023,24/04/1966
0,2,0.023,25/04/1966
0,2,0.021,26/04/1966
0,2,0.019,27/04/1966
1.1,2,0.017,28/04/1966
3.0475,2,0.017,29/04/1966
1.55125,2,0.017,30/04/1966
0.07125,1.258064516,0.021, 1/05/1966
0,1.258064516,0.025, 2/05/1966
0,1.258064516,0.024, 3/05/1966
9.16875,1.258064516,0.023, 4/05/1966
15.13875,1.258064516,0.033, 5/05/1966
5.7825,1.258064516,0.14, 6/05/1966
0,1.258064516,0.088, 7/05/1966
0,1.258064516,0.052, 8/05/1966
0,1.258064516,0.041, 9/05/1966
0,1.258064516,0.036,10/05/1966
0,1.258064516,0.032,11/05/1966
0,1.258064516,0.03,12/05/1966
0,1.258064516,0.03,13/05/1966
0,1.258064516,0.025,14/05/1966
1.1875,1.258064516,0.025,15/05/1966
0.7125,1.258064516,0.025,16/05/1966
0,1.258064516,0.028,17/05/1966
0.125,1.258064516,0.03,18/05/1966
7.1875,1.258064516,0.032,19/05/1966
4.78625,1.258064516,0.034,20/05/1966
0.31125,1.258064516,0.075,21/05/1966
0,1.258064516,0.077,22/05/1966
0,1.258064516,0.073,23/05/1966
0,1.258064516,0.057,24/05/1966
0,1.258064516,0.05,25/05/1966
0,1.258064516,0.045,26/05/1966
0,1.258064516,0.042,27/05/1966
0,1.258064516,0.04,28/05/1966
0,1.258064516,0.038,29/05/1966
0.325,1.258064516,0.036,30/05/1966
3.97,1.258064516,0.036,31/05/1966
2.265,1.066666667,0.036, 1/06/1966
2.8375,1.066666667,0.063, 2/06/1966
1.82125,1.066666667,0.065, 3/06/1966
0.07125,1.066666667,0.063, 4/06/1966
0,1.066666667,0.063, 5/06/1966
0,1.066666667,0.054, 6/06/1966
0,1.066666667,0.05, 7/06/1966
0.31875,1.066666667,0.047, 8/06/1966
0.19125,1.066666667,0.05, 9/06/1966
0,1.066666667,0.05,10/06/1966
0.1875,1.066666667,0.052,11/06/1966
17.9625,1.066666667,0.052,12/06/1966
16.49125,1.066666667,0.188,13/06/1966
5.25625,1.066666667,0.766,14/06/1966
1.6475,1.066666667,0.319,15/06/1966
0.36375,1.066666667,0.249,16/06/1966
0.01125,1.066666667,0.197,17/06/1966
0,1.066666667,0.156,18/06/1966
2.39375,1.066666667,0.129,19/06/1966
6.4925,1.066666667,0.115,20/06/1966
3.25875,1.066666667,0.156,21/06/1966
0.135,1.066666667,0.151,22/06/1966
0,1.066666667,0.129,23/06/1966
0,1.066666667,0.115,24/06/1966
0.26875,1.066666667,0.101,25/06/1966
0.9425,1.066666667,0.097,26/06/1966
0.46875,1.066666667,0.088,27/06/1966
0,1.066666667,0.083,28/06/1966
0,1.066666667,0.075,29/06/1966
0,1.066666667,0.073,30/06/1966
2.06875,1.096774194,0.068, 1/07/1966
1.44125,1.096774194,0.065, 2/07/1966
0.13875,1.096774194,0.065, 3/07/1966
0.06125,1.096774194,0.063, 4/07/1966
1.7425,1.096774194,0.063, 5/07/1966
2.9275,1.096774194,0.063, 6/07/1966
1.18375,1.096774194,0.07, 7/07/1966
0.02625,1.096774194,0.083, 8/07/1966
0.8125,1.096774194,0.083, 9/07/1966
0.7625,1.096774194,0.073,10/07/1966
0.165,1.096774194,0.073,11/07/1966
0.95,1.096774194,0.073,12/07/1966
1.0075,1.096774194,0.075,13/07/1966
0.925,1.096774194,0.075,14/07/1966
4.29125,1.096774194,0.075,15/07/1966
12.08625,1.096774194,0.093,16/07/1966
22.03125,1.096774194,0.099,17/07/1966
12.3525,1.096774194,0.33,18/07/1966
1.58625,1.096774194,0.459,19/07/1966
0,1.096774194,0.298,20/07/1966
0,1.096774194,0.213,21/07/1966
0.025,1.096774194,0.166,22/07/1966
0.5525,1.096774194,0.143,23/07/1966
3.0725,1.096774194,0.174,24/07/1966
1.65,1.096774194,0.303,25/07/1966
5.2625,1.096774194,0.273,26/07/1966
3.245,1.096774194,0.249,27/07/1966
1.63375,1.096774194,0.278,28/07/1966
0.94875,1.096774194,0.269,29/07/1966
0,1.096774194,0.242,30/07/1966
0,1.096774194,0.213,31/07/1966
0,1.516129032,0.187, 1/08/1966
0,1.516129032,0.187, 2/08/1966
0,1.516129032,0.187, 3/08/1966
0.18125,1.516129032,0.171, 4/08/1966
1.75875,1.516129032,0.166, 5/08/1966
0.99,1.516129032,0.161, 6/08/1966
0.6125,1.516129032,0.156, 7/08/1966
0.3675,1.516129032,0.153, 8/08/1966
13.09375,1.516129032,0.143, 9/08/1966
10.13125,1.516129032,0.194,10/08/1966
1.89625,1.516129032,0.54,11/08/1966
0.33125,1.516129032,0.402,12/08/1966
0.02,1.516129032,0.33,13/08/1966
0.0075,1.516129032,0.285,14/08/1966
0,1.516129032,0.255,15/08/1966
0,1.516129032,0.218,16/08/1966
0.9,1.516129032,0.197,17/08/1966
2.39625,1.516129032,0.187,18/08/1966
1.12625,1.516129032,0.208,19/08/1966
0.02,1.516129032,0.255,20/08/1966
2.61375,1.516129032,0.242,21/08/1966
6.11375,1.516129032,0.226,22/08/1966
5.7425,1.516129032,0.242,23/08/1966
5.845,1.516129032,0.335,24/08/1966
2.4225,1.516129032,0.42,25/08/1966
0,1.516129032,0.366,26/08/1966
0,1.516129032,0.316,27/08/1966
0,1.516129032,0.285,28/08/1966
0,1.516129032,0.265,29/08/1966
0,1.516129032,0.26,30/08/1966
2.73125,1.516129032,0.249,31/08/1966
3.60125,2.133333333,0.255, 1/09/1966
6.49,2.133333333,0.312, 2/09/1966
4.19375,2.133333333,0.524, 3/09/1966
0.90375,2.133333333,0.47, 4/09/1966
0.6175,2.133333333,0.41, 5/09/1966
0.69375,2.133333333,0.366, 6/09/1966
5.9525,2.133333333,0.309, 7/09/1966
6.64125,2.133333333,0.407, 8/09/1966
1.935,2.133333333,0.958, 9/09/1966
0,2.133333333,0.659,10/09/1966
0.80625,2.133333333,0.486,11/09/1966
6.13375,2.133333333,0.391,12/09/1966
12.12125,2.133333333,0.41,13/09/1966
5.56375,2.133333333,0.791,14/09/1966
3.47625,2.133333333,0.384,15/09/1966
2.3,2.133333333,0.644,16/09/1966
0.6175,2.133333333,0.68,17/09/1966
0.25125,2.133333333,0.592,18/09/1966
0,2.133333333,0.519,19/09/1966
2.7625,2.133333333,0.436,20/09/1966
6.48875,2.133333333,0.394,21/09/1966
3.305,2.133333333,0.41,22/09/1966
3.03125,2.133333333,0.394,23/09/1966
1.785,2.133333333,0.446,24/09/1966
0.0675,2.133333333,0.443,25/09/1966
0,2.133333333,0.387,26/09/1966
0,2.133333333,0.343,27/09/1966
0,2.133333333,0.309,28/09/1966
5.71875,2.133333333,0.273,29/09/1966
5.4875,2.133333333,0.255,30/09/1966
1.45875,3.419354839,0.296, 1/10/1966
14.95375,3.419354839,0.26, 2/10/1966
36.74125,3.419354839,0.825, 3/10/1966
19.97875,3.419354839,4.943, 4/10/1966
4.74875,3.419354839,3.223, 5/10/1966
7.99125,3.419354839,3.033, 6/10/1966
5.16,3.419354839,2.426, 7/10/1966
0.84,3.419354839,1.817, 8/10/1966
0.28,3.419354839,1.414, 9/10/1966
0.16125,3.419354839,1.37,10/10/1966
0,3.419354839,1.261,11/10/1966
0,3.419354839,1.235,12/10/1966
0.7625,3.419354839,1.186,13/10/1966
0.4575,3.419354839,1.056,14/10/1966
0,3.419354839,0.934,15/10/1966
0,3.419354839,0.809,16/10/1966
0,3.419354839,0.654,17/10/1966
3.975,3.419354839,0.488,18/10/1966
10.46625,3.419354839,0.495,19/10/1966
5.43,3.419354839,0.784,20/10/1966
0.34875,3.419354839,0.532,21/10/1966
0,3.419354839,0.436,22/10/1966
0,3.419354839,0.373,23/10/1966
0,3.419354839,0.316,24/10/1966
0,3.419354839,0.291,25/10/1966
0.40625,3.419354839,0.273,26/10/1966
0.24375,3.419354839,0.26,27/10/1966
0,3.419354839,0.249,28/10/1966
4.725,3.419354839,0.221,29/10/1966
6.69125,3.419354839,0.231,30/10/1966
4.445,3.419354839,0.319,31/10/1966
1.86625,4.266666667,0.337, 1/11/1966
28.87125,4.266666667,0.291, 2/11/1966
18.56125,4.266666667,1.266, 3/11/1966
0.895,4.266666667,1.435, 4/11/1966
0.015,4.266666667,1.15, 5/11/1966
0.225,4.266666667,0.929, 6/11/1966
0.135,4.266666667,0.721, 7/11/1966
4.575,4.266666667,0.571, 8/11/1966
8.07,4.266666667,0.552, 9/11/1966
12.6075,4.266666667,0.586,10/11/1966
5.7725,4.266666667,1.128,11/11/1966
5.425,4.266666667,1.375,12/11/1966
4.685,4.266666667,1.655,13/11/1966
0.885,4.266666667,1.479,14/11/1966
0,4.266666667,1.108,15/11/1966
0,4.266666667,0.872,16/11/1966
0,4.266666667,0.696,17/11/1966
0,4.266666667,0.56,18/11/1966
0,4.266666667,0.47,19/11/1966
0,4.266666667,0.387,20/11/1966
0,4.266666667,0.332,21/11/1966
0,4.266666667,0.285,22/11/1966
0,4.266666667,0.242,23/11/1966
0,4.266666667,0.213,24/11/1966
0.53125,4.266666667,0.192,25/11/1966
11.74375,4.266666667,0.171,26/11/1966
13.22375,4.266666667,0.275,27/11/1966
3.82125,4.266666667,0.41,28/11/1966
0,4.266666667,0.251,29/11/1966
5.55625,4.266666667,0.192,30/11/1966
12.965,4.064516129,0.278, 1/12/1966
29.29125,4.064516129,1.406, 2/12/1966
16.35125,4.064516129,1.44, 3/12/1966
13.79,4.064516129,1.427, 4/12/1966
12.335,4.064516129,2.787, 5/12/1966
3.23375,4.064516129,3.508, 6/12/1966
0.1875,4.064516129,2.063, 7/12/1966
0,4.064516129,1.383, 8/12/1966
0,4.064516129,0.778, 9/12/1966
0,4.064516129,0.649,10/12/1966
0,4.064516129,0.452,11/12/1966
0.13125,4.064516129,0.511,12/12/1966
11.71625,4.064516129,0.495,13/12/1966
20.72625,4.064516129,0.628,14/12/1966
10.9525,4.064516129,1.634,15/12/1966
1.93,4.064516129,1.686,16/12/1966
0.18375,4.064516129,1.466,17/12/1966
0,4.064516129,1.069,18/12/1966
3.93125,4.064516129,0.794,19/12/1966
2.58375,4.064516129,0.757,20/12/1966
0.30375,4.064516129,0.581,21/12/1966
0.17625,4.064516129,0.452,22/12/1966
0.28875,4.064516129,0.373,23/12/1966
10.54,4.064516129,0.488,24/12/1966
10.3175,4.064516129,0.866,25/12/1966
3.38625,4.064516129,1.204,26/12/1966
0.8375,4.064516129,1.001,27/12/1966
3.2775,4.064516129,0.8,28/12/1966
1.88,4.064516129,0.929,29/12/1966
0.1575,4.064516129,0.8,30/12/1966
0.1025,4.064516129,0.581,31/12/1966
3.25125,4.580645161,0.524, 1/01/1967
2.05875,4.580645161,0.501, 2/01/1967
0.0675,4.580645161,0.405, 3/01/1967
0,4.580645161,0.353, 4/01/1967
0,4.580645161,0.319, 5/01/1967
0,4.580645161,0.269, 6/01/1967
0,4.580645161,0.244, 7/01/1967
0,4.580645161,0.233, 8/01/1967
0,4.580645161,0.208, 9/01/1967
0.04375,4.580645161,0.208,10/01/1967
0.145,4.580645161,0.199,11/01/1967
0.15875,4.580645161,0.185,12/01/1967
0.17125,4.580645161,0.179,13/01/1967
0.07125,4.580645161,0.179,14/01/1967
20.7125,4.580645161,0.194,15/01/1967
12.565,4.580645161,0.321,16/01/1967
0.0825,4.580645161,0.223,17/01/1967
0,4.580645161,0.185,18/01/1967
0,4.580645161,0.163,19/01/1967
0,4.580645161,0.145,20/01/1967
0,4.580645161,0.122,21/01/1967
0,4.580645161,0.104,22/01/1967
0.1875,4.580645161,0.091,23/01/1967
0.1125,4.580645161,0.093,24/01/1967
0,4.580645161,0.093,25/01/1967
0,4.580645161,0.091,26/01/1967
0.075,4.580645161,0.083,27/01/1967
0.37,4.580645161,0.081,28/01/1967
1.1075,4.580645161,0.083,29/01/1967
0.5475,4.580645161,0.127,30/01/1967
0,4.580645161,0.104,31/01/1967
0,3.607142857,0.104, 1/02/1967
0,3.607142857,0.093, 2/02/1967
0,3.607142857,0.104, 3/02/1967
0,3.607142857,0.097, 4/02/1967
0,3.607142857,0.093, 5/02/1967
0,3.607142857,0.088, 6/02/1967
0.325,3.607142857,0.077, 7/02/1967
0.35125,3.607142857,0.075, 8/02/1967
0.09375,3.607142857,0.077, 9/02/1967
0,3.607142857,0.088,10/02/1967
0,3.607142857,0.083,11/02/1967
0,3.607142857,0.077,12/02/1967
1.0875,3.607142857,0.073,13/02/1967
0.6525,3.607142857,0.068,14/02/1967
0,3.607142857,0.059,15/02/1967
0,3.607142857,0.054,16/02/1967
0.14375,3.607142857,0.052,17/02/1967
0.08625,3.607142857,0.049,18/02/1967
0,3.607142857,0.047,19/02/1967
0,3.607142857,0.045,20/02/1967
0.025,3.607142857,0.036,21/02/1967
0.015,3.607142857,0.032,22/02/1967
0.3625,3.607142857,0.032,23/02/1967
2.755,3.607142857,0.03,24/02/1967
1.5225,3.607142857,0.03,25/02/1967
0.0125,3.607142857,0.034,26/02/1967
0.1075,3.607142857,0.041,27/02/1967
0.06,3.607142857,0.045,28/02/1967
0,2.903225806,0.045, 1/03/1967
0,2.903225806,0.041, 2/03/1967
0.675,2.903225806,0.039, 3/03/1967
0.405,2.903225806,0.036, 4/03/1967
0,2.903225806,0.036, 5/03/1967
0,2.903225806,0.039, 6/03/1967
0.7625,2.903225806,0.039, 7/03/1967
0.4575,2.903225806,0.041, 8/03/1967
0,2.903225806,0.041, 9/03/1967
0,2.903225806,0.045,10/03/1967
0,2.903225806,0.041,11/03/1967
0,2.903225806,0.036,12/03/1967
0,2.903225806,0.034,13/03/1967
0,2.903225806,0.024,14/03/1967
0,2.903225806,0.022,15/03/1967
0,2.903225806,0.02,16/03/1967
0,2.903225806,0.018,17/03/1967
0.2375,2.903225806,0.02,18/03/1967
0.1425,2.903225806,0.02,19/03/1967
0,2.903225806,0.02,20/03/1967
0,2.903225806,0.016,21/03/1967
4.35,2.903225806,0.017,22/03/1967
2.81,2.903225806,0.025,23/03/1967
0.12,2.903225806,0.034,24/03/1967
0,2.903225806,0.039,25/03/1967
0,2.903225806,0.032,26/03/1967
0,2.903225806,0.028,27/03/1967
0,2.903225806,0.025,28/03/1967
0,2.903225806,0.024,29/03/1967
17.325,2.903225806,0.022,30/03/1967
10.78875,2.903225806,0.047,31/03/1967
0.23625,2,0.091, 1/04/1967
1.4125,2,0.083, 2/04/1967
0.8475,2,0.049, 3/04/1967
0.1875,2,0.034, 4/04/1967
0.4625,2,0.032, 5/04/1967
0.21,2,0.035, 6/04/1967
0,2,0.034, 7/04/1967
0,2,0.032, 8/04/1967
0,2,0.03, 9/04/1967
0,2,0.028,10/04/1967
0,2,0.028,11/04/1967
0,2,0.025,12/04/1967
0,2,0.025,13/04/1967
0.2125,2,0.023,14/04/1967
0.1275,2,0.024,15/04/1967
0,2,0.024,16/04/1967
0,2,0.022,17/04/1967
0,2,0.022,18/04/1967
0,2,0.022,19/04/1967
0,2,0.022,20/04/1967
0,2,0.02,21/04/1967
0,2,0.02,22/04/1967
0,2,0.02,23/04/1967
0,2,0.02,24/04/1967
0,2,0.02,25/04/1967
0,2,0.018,26/04/1967
0,2,0.02,27/04/1967
0,2,0.018,28/04/1967
0,2,0.018,29/04/1967
0,2,0.024,30/04/1967
0,1.258064516,0.028, 1/05/1967
0,1.258064516,0.024, 2/05/1967
0,1.258064516,0.025, 3/05/1967
0,1.258064516,0.024, 4/05/1967
0.025,1.258064516,0.022, 5/05/1967
0.2525,1.258064516,0.022, 6/05/1967
0.1425,1.258064516,0.022, 7/05/1967
0,1.258064516,0.02, 8/05/1967
0,1.258064516,0.022, 9/05/1967
0,1.258064516,0.02,10/05/1967
0,1.258064516,0.02,11/05/1967
0,1.258064516,0.02,12/05/1967
0,1.258064516,0.02,13/05/1967
0.075,1.258064516,0.02,14/05/1967
0.045,1.258064516,0.02,15/05/1967
0,1.258064516,0.02,16/05/1967
0,1.258064516,0.021,17/05/1967
0.1875,1.258064516,0.023,18/05/1967
10.14375,1.258064516,0.021,19/05/1967
8.45625,1.258064516,0.031,20/05/1967
3.85625,1.258064516,0.07,21/05/1967
3.98625,1.258064516,0.059,22/05/1967
1.62375,1.258064516,0.081,23/05/1967
0.05625,1.258064516,0.077,24/05/1967
0.11875,1.258064516,0.057,25/05/1967
7.315,1.258064516,0.05,26/05/1967
6.14625,1.258064516,0.05,27/05/1967
1.71125,1.258064516,0.068,28/05/1967
0.37875,1.258064516,0.073,29/05/1967
0.20625,1.258064516,0.065,30/05/1967
0.21125,1.258064516,0.052,31/05/1967
0.23375,1.066666667,0.048, 1/06/1967
0.10875,1.066666667,0.046, 2/06/1967
0,1.066666667,0.045, 3/06/1967
0,1.066666667,0.045, 4/06/1967
0,1.066666667,0.042, 5/06/1967
0.075,1.066666667,0.043, 6/06/1967
0.08875,1.066666667,0.045, 7/06/1967
0.02625,1.066666667,0.046, 8/06/1967
0.1375,1.066666667,0.046, 9/06/1967
4.3575,1.066666667,0.049,10/06/1967
2.72125,1.066666667,0.05,11/06/1967
0.09375,1.066666667,0.052,12/06/1967
0.1,1.066666667,0.052,13/06/1967
0.085,1.066666667,0.046,14/06/1967
3.365,1.066666667,0.045,15/06/1967
2.685,1.066666667,0.05,16/06/1967
0.405,1.066666667,0.073,17/06/1967
0,1.066666667,0.077,18/06/1967
0,1.066666667,0.065,19/06/1967
0,1.066666667,0.054,20/06/1967
0,1.066666667,0.052,21/06/1967
0.05,1.066666667,0.05,22/06/1967
1.8925,1.066666667,0.049,23/06/1967
1.1175,1.066666667,0.05,24/06/1967
0,1.066666667,0.05,25/06/1967
0,1.066666667,0.049,26/06/1967
0,1.066666667,0.046,27/06/1967
0.2625,1.066666667,0.042,28/06/1967
1.98875,1.066666667,0.039,29/06/1967
2.44875,1.066666667,0.042,30/06/1967
0.95375,1.096774194,0.049, 1/07/1967
1.73625,1.096774194,0.048, 2/07/1967
2.14,1.096774194,0.054, 3/07/1967
0.69,1.096774194,0.073, 4/07/1967
0.0875,1.096774194,0.073, 5/07/1967
0.19,1.096774194,0.065, 6/07/1967
0.42625,1.096774194,0.054, 7/07/1967
0.20625,1.096774194,0.05, 8/07/1967
10.1875,1.096774194,0.049, 9/07/1967
6.1125,1.096774194,0.054,10/07/1967
0,1.096774194,0.081,11/07/1967
0.025,1.096774194,0.07,12/07/1967
0.1775,1.096774194,0.059,13/07/1967
0.51625,1.096774194,0.054,14/07/1967
0.28875,1.096774194,0.05,15/07/1967
5.2225,1.096774194,0.049,16/07/1967
5.195,1.096774194,0.05,17/07/1967
1.245,1.096774194,0.05,18/07/1967
0.28125,1.096774194,0.063,19/07/1967
0.16875,1.096774194,0.059,20/07/1967
1.14375,1.096774194,0.054,21/07/1967
1.08,1.096774194,0.05,22/07/1967
0.23625,1.096774194,0.05,23/07/1967
0.3375,1.096774194,0.05,24/07/1967
0.39625,1.096774194,0.05,25/07/1967
0.15375,1.096774194,0.048,26/07/1967
0.0225,1.096774194,0.049,27/07/1967
0.0625,1.096774194,0.05,28/07/1967
0.33125,1.096774194,0.049,29/07/1967
0.48875,1.096774194,0.048,30/07/1967
0.30625,1.096774194,0.049,31/07/1967
1.415,1.516129032,0.049, 1/08/1967
0.85,1.516129032,0.049, 2/08/1967
0.1575,1.516129032,0.05, 3/08/1967
0.07875,1.516129032,0.052, 4/08/1967
0,1.516129032,0.052, 5/08/1967
0.20625,1.516129032,0.049, 6/08/1967
1.08,1.516129032,0.05, 7/08/1967
0.7675,1.516129032,0.065, 8/08/1967
0.12875,1.516129032,0.101, 9/08/1967
0.0325,1.516129032,0.077,10/08/1967
0.69,1.516129032,0.065,11/08/1967
8.13625,1.516129032,0.063,12/08/1967
11.22,1.516129032,0.065,13/08/1967
3.94875,1.516129032,0.097,14/08/1967
0.29375,1.516129032,0.088,15/08/1967
0.17625,1.516129032,0.083,16/08/1967
0,1.516129032,0.083,17/08/1967
0.1125,1.516129032,0.073,18/08/1967
2.005,1.516129032,0.07,19/08/1967
5.09375,1.516129032,0.075,20/08/1967
4.3025,1.516129032,0.099,21/08/1967
4.16625,1.516129032,0.12,22/08/1967
5.31875,1.516129032,0.122,23/08/1967
3.455,1.516129032,0.129,24/08/1967
1.325,1.516129032,0.129,25/08/1967
8.13,1.516129032,0.12,26/08/1967
4.69125,1.516129032,0.161,27/08/1967
0.125,1.516129032,0.221,28/08/1967
3.0625,1.516129032,0.133,29/08/1967
3.69875,1.516129032,0.111,30/08/1967
1.14375,1.516129032,0.145,31/08/1967
0.3875,2.133333333,0.129, 1/09/1967
0.65125,2.133333333,0.115, 2/09/1967
4.645,2.133333333,0.205, 3/09/1967
6.42375,2.133333333,0.197, 4/09/1967
3.05375,2.133333333,0.199, 5/09/1967
0.65625,2.133333333,0.574, 6/09/1967
0.1125,2.133333333,0.47, 7/09/1967
0,2.133333333,0.309, 8/09/1967
0.16875,2.133333333,0.231, 9/09/1967
0.10125,2.133333333,0.181,10/09/1967
