上游控制站1    上有控制站2
95.4	246.1111111
96.1	255.6666667
96.8	265.2222222
97.5	275.2727273
98.2	285.8181818
100.8	296.3636364
103.4	306.9090909
106	317.4545455
108.6	328
111.2	340.75
113.8	353.5
116.4	366.25
119	379
123.75	396
128.5	404
133.25	412
138	420
143.5	425
149	430
154.5	441.7777778
160	453.5555556
161.75	465.3333333
163.5	477.1111111
165.25	485.3333333
167	490
168.75	490
170.5	490
172.25	490
174	490
174	493
174	496
174	505.3333333
174	514.6666667
174	524
174	524
174	524
174	524
174	514.5714286
174	490
173	479.5
172	469
170.8333333	463.75
169.6666667	458.5
168.5	453.25
167.3333333	448
166.1666667	442.75
165	437.5
163.3333333	432.25
161.6666667	427
160	421.75
158.3333333	416.5
156.6666667	411.25
155	406
153.3333333	400.375
151.6666667	394.75
150	389.125
148.3333333	383.5
146.6666667	377.875
145	372.25
143.8333333	366.625
142.6666667	361
141.5	356.5
140.3333333	352
139.1666667	347.5
138	343
136.8333333	339.0377358
135.6666667	335.0754717
134.5	331.1132075
133.3333333	327.1509434
132.1666667	323.1886792
131	319.2264151
129.8333333	315.2641509
128.6666667	311.3018868
127.5	307.5714286
126.3333333	305
125.1666667	301.875
124	298.75
123.5833333	295.625
123.1666667	292.5
122.75	289.375
122.3333333	286.25
121.9166667	283.125
121.5	280
121.0833333	279.6666667
120.6666667	279.3333333
120.25	279
119.8333333	278.6666667
119.4166667	278.3333333
119	278
119	276.1666667
119	274.3333333
119	272.5
119	270.6666667
119	268.8333333
119	267
118.6666667	265.1666667
118.3333333	263.3333333
118	261.5
117.6666667	259.6666667
117.3333333	257.8333333
117	256
116.6666667	255.1666667
116.3333333	254.3333333
116	253.5
115.6666667	252.6666667
115.3333333	251.8333333
115	251
114.6666667	251
114.3333333	251
114	251
113.6666667	251
113.3333333	251
113	251
112.6666667	249.5416667
112.3333333	248.0833333
112	246.625
111.6666667	245.1666667
111.3333333	243.7083333
111	242.25
110.8333333	240.7916667
110.6666667	239.3333333
110.5	237.875
110.3333333	236.4166667
110.1666667	234.9583333
110	233.5
109.25	232.0416667
108.5	230.5833333
107.75	229.125
107	227.6666667
106.25	226.2083333
105.5	224.75
104.75	223.2916667
104	221.8333333
103.25	220.375
102.5	218.9166667
101.75	217.4583333
101	216
100.2916667	215.3333333
99.58333333	214.6666667
98.875	214
98.16666667	213.3333333
97.45833333	212.6666667
96.75	212
96.04166667	211.3333333
95.33333333	210.6666667
94.625	210
93.91666667	209.3333333
93.20833333	208.6666667
92.5	208
91.79166667	206.4166667
91.08333333	204.8333333
90.375	203.25
89.66666667	201.6666667
88.95833333	200.0833333
88.25	198.5
87.54166667	196.9166667
86.83333333	195.3333333
86.125	193.75
85.41666667	192.1666667
84.70833333	190.5833333
84	189
83.40833333	187.7083333
82.81666667	186.4166667
82.225	185.125
81.63333333	183.8333333
81.04166667	182.5416667
80.45	181.25
79.85833333	179.9583333
79.26666667	178.6666667
78.675	177.375
78.08333333	176.0833333
77.49166667	174.7916667
76.9	173.5
76.30833333	172.2083333
75.71666667	170.9166667
75.125	169.625
74.53333333	168.3333333
73.94166667	167.0416667
73.35	165.75
72.75833333	164.4583333
72.16666667	163.1666667
71.575	161.875
70.98333333	160.5833333
70.39166667	159.2916667
69.8	158
69.39583333	157.1666667
68.99166667	156.3333333
68.5875	155.5
68.18333333	154.6666667
67.77916667	153.8333333
67.375	153
66.97083333	152.1666667
66.56666667	151.3333333
66.1625	150.5
65.75833333	149.6666667
65.35416667	148.8333333
64.95	148
64.54583333	147.1666667
64.14166667	146.3333333
63.7375	145.5
63.33333333	144.6666667
62.92916667	143.8333333
62.525	143
62.12083333	142.1666667
61.71666667	141.3333333
61.3125	140.5
60.90833333	139.6666667
60.50416667	138.8333333
60.1	138
59.7875	137.375
59.475	136.75
59.1625	136.125
58.85	135.5
58.5375	134.875
58.225	134.25
57.9125	133.625
57.6	133
57.2875	132.375
56.975	131.75
56.6625	131.125
56.35	130.5
56.0375	129.875
55.725	129.25
55.4125	128.625
55.1	128
54.7875	127.375
54.475	126.75
54.1625	126.125
53.85	125.5
53.5375	124.875
53.225	124.25
52.9125	123.625
52.6	123
52.35416667	122.2083333
52.10833333	121.4166667
51.8625	120.625
51.61666667	119.8333333
51.37083333	119.0416667
51.125	118.25
50.87916667	117.4583333
50.63333333	116.6666667
50.3875	115.875
50.14166667	115.0833333
49.89583333	114.2916667
49.65	113.5
49.40416667	112.7083333
49.15833333	111.9166667
48.9125	111.125
48.66666667	110.3333333
48.42083333	109.5416667
48.175	108.75
47.92916667	107.9583333
47.68333333	107.1666667
47.4375	106.375
47.19166667	105.5833333
46.94583333	104.7916667
46.7	104
46.55	103.6666667
46.4	103.3333333
46.25	103
46.1	102.6666667
45.95	102.3333333
45.8	102
45.65	101.6666667
45.5	101.3333333
45.29375	101
45.0875	100.6666667
44.88125	100.3333333
44.675	100
44.46875	99.53333333
44.2625	99.06666667
44.05625	98.6
43.85	98.13333333
43.64375	97.66666667
43.4375	97.2
43.23125	96.73333333
43.025	96.26666667
42.81875	95.8
42.6125	95.33333333
42.40625	94.86666667
42.2	94.4
42.0625	93.92083333
41.925	93.44166667
41.7875	92.9625
41.65	92.48333333
41.5125	92.00416667
41.375	91.525
41.2375	91.04583333
41.1	90.56666667
40.9625	90.0875
40.825	89.60833333
40.6875	89.12916667
40.55	88.65
40.4125	88.17083333
40.275	87.69166667
40.1375	87.2125
40	86.73333333
39.8625	86.25416667
39.725	85.775
39.5875	85.29583333
39.45	84.81666667
39.3125	84.3375
39.175	83.85833333
39.0375	83.37916667
38.9	82.9
38.63333333	82.53333333
38.36666667	82.16666667
38.1	81.8
37.83333333	81.43333333
37.56666667	81.06666667
37.3	80.7
37.03333333	80.33333333
36.76666667	79.96666667
36.5	79.6
36.23333333	79.23333333
35.96666667	78.86666667
35.7	78.5
35.43333333	78.13333333
35.16666667	77.76666667
34.9	77.4
34.63333333	77.03333333
34.36666667	76.66666667
34.1	76.3
33.83333333	75.93333333
33.56666667	75.56666667
33.3	75.2
33.03333333	74.83333333
32.76666667	74.46666667
32.5	74.1
32.50058435	73.68333333
32.5011687	73.26666667
32.50175305	72.85
32.5023374	72.43333333
32.50292175	72.01666667
32.5035061	71.6
32.50409045	71.18333333
32.5046748	70.76666667
32.50525915	70.35
32.5058435	69.93333333
32.50642785	69.51666667
32.5070122	69.1
32.50759654	70.43333333
32.50818089	71.76666667
32.50876524	73.1
32.50934959	74.43333333
32.50993394	75.76666667
32.51051829	77.1
32.51110264	78.43333333
32.51168699	79.76666667
32.51227134	81.1
32.51285569	86.16666667
32.51344004	91.23333333
32.51402439	96.3
